asin,filename,image_url,title,author,category_id,genre
"1590307771","1590307771.jpg","http://ecx.images-amazon.com/images/I/51hCsIYb-mL.jpg","The Rhythm of Family: Discovering a Sense of Wonder through the Seasons","Amanda Blake Soule","8","Crafts, Hobbies & Home"
"006052085X","006052085X.jpg","http://ecx.images-amazon.com/images/I/51qOwnlec1L.jpg","The Power of Babel: A Natural History of Language","John McWhorter","19","Politics & Social Sciences"
"1608311767","1608311767.jpg","http://ecx.images-amazon.com/images/I/51NmzHNddxL.jpg","Parkinson's Disease and Movement Disorders","Dr. Joseph Jankovic  MD","11","Health, Fitness & Dieting"
"961302682","0961302682.jpg","http://ecx.images-amazon.com/images/I/514zJr%2B9f2L.jpg","River Road Recipes: The Textbook of Louisiana Cuisine","Junior League of Baton Rouge","7","Cookbooks, Food & Wine"
"1422012549","1422012549.jpg","http://ecx.images-amazon.com/images/I/61ZXXTPDKQL.jpg","2006 Country Profile and Guide to Zambia:  National Travel Guidebook and Handbook:  USAID Reports, Water Use, Law, Energy, AGOA (Two CD-ROM Set)","U.S. Government","29","Travel"
"61448788","0061448788.jpg","http://ecx.images-amazon.com/images/I/51QbnlPQf3L.jpg","Gone","Michael Grant","27","Teen & Young Adult"
"1432799541","1432799541.jpg","http://ecx.images-amazon.com/images/I/510pGZ8VrqL.jpg","Swimming with the Sharps: A Football Season Spent in Las Vegas","David McIntire","13","Humor & Entertainment"
"1942186029","1942186029.jpg","http://ecx.images-amazon.com/images/I/513DySrw8IL.jpg","Prison Island: A Graphic Memoir","Ms. Colleen Frakes","5","Comics & Graphic Novels"
"316080209","0316080209.jpg","http://ecx.images-amazon.com/images/I/51GIZRkbkZL.jpg","Ghost Liners: Exploring the World's Greatest Lost Ships","Robert Ballard","4","Children's Books"
"345323440","0345323440.jpg","http://ecx.images-amazon.com/images/I/517NZvlFBHL.jpg","Footfall","Larry Niven","24","Science Fiction & Fantasy"
"1582553424","1582553424.jpg","http://ecx.images-amazon.com/images/I/21KEA408D0L.jpg","Lippincott Manual of Nursing Practice","Sandra M. Nettina MSN  ANP-BC","16","Medical Books"
"3527320024","3527320024.jpg","http://ecx.images-amazon.com/images/I/41HvayX2%2BML.jpg","Industrial Organic Chemistry","Hans-Jürgen Arpe","23","Science & Math"
"1570280762","1570280762.jpg","http://ecx.images-amazon.com/images/I/7174TK6DWNL.gif","Winning Hockey (Spalding Sports Library)","Bob Cielo","26","Sports & Outdoors"
"1619491788","1619491788.jpg","http://ecx.images-amazon.com/images/I/51tba1q6MDL.jpg","Cuentos de Amor de Locura y de Muerte","Horacio Quiroga","15","Literature & Fiction"
"934466068","0934466068.jpg","http://ecx.images-amazon.com/images/I/618F2ENR4PL.jpg","Where in the World ? An Atlas for Stamp Collectors","Kenneth A. Wood","8","Crafts, Hobbies & Home"
"1137379278","1137379278.jpg","http://ecx.images-amazon.com/images/I/51XyKh8PCML.jpg","Predictive Analytics, Data Mining and Big Data: Myths, Misconceptions and Methods (Business in the Digital Economy)","Steven Finlay","2","Business & Money"
"300190441","0300190441.jpg","http://ecx.images-amazon.com/images/I/512rCnNh2yL.jpg","Speer: Hitler's Architect","Martin Kitchen","12","History"
"1557782385","1557782385.jpg","http://ecx.images-amazon.com/images/I/51MuIBkUATL.jpg","Tao Te Ching: A New Translation with Commentary","","21","Religion & Spirituality"
"781806216","0781806216.jpg","http://ecx.images-amazon.com/images/I/41XWctmjptL.jpg","Somali-English, English-Somali Dictionary and Phrasebook (Hippocrene Dictionary & Phrasebook)","C. Quadir","29","Travel"
"1505811228","1505811228.jpg","http://ecx.images-amazon.com/images/I/61OPk2A9eQL.jpg","My First Numbers Coloring Book 1 (Volume 1)","Nick Snels","18","Parenting & Relationships"
"825427886","0825427886.jpg","http://ecx.images-amazon.com/images/I/51QG8FPL2KL.jpg","The Case for the Resurrection of Jesus","Gary R. Habermas","9","Christian Books & Bibles"
"316011185","0316011185.jpg","http://ecx.images-amazon.com/images/I/51RndGJFGXL.jpg","The Olympics: Legendary Sports Events (Matt Christopher Legendary Sports Events)","Matt Christopher","4","Children's Books"
"1905220502","1905220502.jpg","http://ecx.images-amazon.com/images/I/51hosnR83yL.jpg","Effective Birth Preparation (Hospital or Birth Centre): Self Hypnosis (Natal Hypnotherapy Programme)","Maggie Howell","11","Health, Fitness & Dieting"
"1118829867","1118829867.jpg","http://ecx.images-amazon.com/images/I/510xJ9RhjwL.jpg","LTE for Public Safety","Rainer Liebhart","8","Crafts, Hobbies & Home"
"932582036","0932582036.jpg","http://ecx.images-amazon.com/images/I/41W%2B6Ia4GAL.jpg","Primer for Movement Description Using Effort/Shape","Cecily Dell","13","Humor & Entertainment"
"B00JJI49C4","B00JJI49C4.jpg","http://ecx.images-amazon.com/images/I/51NHVkNj-sL.jpg","DREHER-RAD 8 ÁEsterreich, Liechtenstein, Schweiz: ""atur und Kultur mit dem Fahrrad erleben"" - Radtouren im deutschsprachigen Raum (German Edition).","Eberhard Dreher","29","Travel"
"451469666","0451469666.jpg","http://ecx.images-amazon.com/images/I/51eDu2igfgL.jpg","Only Enchanting (Survivor's Club)","Mary Balogh","22","Romance"
"1907568522","1907568522.jpg","http://ecx.images-amazon.com/images/I/51V4OA01d5L.jpg","An Introduction to Pharmaceutical Sciences: Production, Chemistry, Techniques and Technology (Woodhead Publishing Series in Biomedicine)","Jiben Roy","2","Business & Money"
"314187979","0314187979.jpg","http://ecx.images-amazon.com/images/I/51fu6-Y3WbL.jpg","The Law of Securities Regulation (Hornbook)","Thomas Hazen","14","Law"
"689848684","0689848684.jpg","http://ecx.images-amazon.com/images/I/515VPK72HRL.jpg","Orfe","Cynthia Voigt","27","Teen & Young Adult"
"735627339","0735627339.jpg","http://ecx.images-amazon.com/images/I/51irNC71a2L.jpg","Microsoft SharePoint Designer 2010 Step by Step","Penelope Coventry","6","Computers & Technology"
"1503212831","1503212831.jpg","http://ecx.images-amazon.com/images/I/51vVCEE8eIL.jpg","A Christmas Carol","Charles Dickens","15","Literature & Fiction"
"754641481","0754641481.jpg","http://ecx.images-amazon.com/images/I/51BWfrxVOXL.jpg","Aeromedical Transportation: A Clinical Guide","Terence Martin","16","Medical Books"
"1560653299","1560653299.jpg","http://ecx.images-amazon.com/images/I/21hBldghntL.jpg","Kwanzaa: Why We Celebrate It the Way We Do (Celebrate! (Capstone))","Hintz","4","Children's Books"
"1743211961","1743211961.jpg","http://ecx.images-amazon.com/images/I/512ogr3W-rL.jpg","Lonely Planet Swahili Phrasebook & Dictionary","Lonely Planet","29","Travel"
"086562240X","086562240X.jpg","http://ecx.images-amazon.com/images/I/517Qg94vevL.jpg","Fantasy Bound","Steve O Reno","0","Arts & Photography"
"1848191790","1848191790.jpg","http://ecx.images-amazon.com/images/I/51SozTeg2dL.jpg","Eat to Get Younger: Tackling inflammation and other ageing processes for a longer, healthier life","Christine Bailey","11","Health, Fitness & Dieting"
"1512269913","1512269913.jpg","http://ecx.images-amazon.com/images/I/51VvlTSUKZL.jpg","Mental Toughness Training for Volleyball: Using Visualization to Reach Your True Potential","Joseph Correa (Certified Meditation Instructor)","26","Sports & Outdoors"
"674504798","0674504798.jpg","http://ecx.images-amazon.com/images/I/41zYUxotT7L.jpg","Justifying Genocide: Germany and the Armenians from Bismarck to Hitler","Stefan Ihrig","12","History"
"528007548","0528007548.jpg","http://ecx.images-amazon.com/images/I/51PTki%2B8PHL.jpg","Thomas Guide: San Bernardino & Riverside Counties Street Guide","Rand McNally","20","Reference"
"1939621216","1939621216.jpg","http://ecx.images-amazon.com/images/I/519EVotPr6L.jpg","The Art of Modeling Chocolate","Nadia  Flecha Guazo","7","Cookbooks, Food & Wine"
"233000527X","233000527X.jpg","http://ecx.images-amazon.com/images/I/41AHfnjxwcL.jpg","Ziad Antar: Portrait of a Territory","Christine Macel","29","Travel"
"816906270","0816906270.jpg","http://ecx.images-amazon.com/images/I/41GyDaZvoaL.jpg","Guidelines for Safe Process Operations and Maintenance","CCPS (Center for Chemical Process Safety)","23","Science & Math"
"1602399840","1602399840.jpg","http://ecx.images-amazon.com/images/I/51zK5oj%2BqRL.jpg","Mini Farming: Self-Sufficiency on 1/4 Acre","Brett L. Markham","8","Crafts, Hobbies & Home"
"895819732","0895819732.jpg","http://ecx.images-amazon.com/images/I/41U6Ou56zhL.jpg","A History of the Canonical Literature of the Jainas As","Hiralal Rasikdas Kapadia","21","Religion & Spirituality"
"031613399X","031613399X.jpg","http://ecx.images-amazon.com/images/I/51kTIlXatRL.jpg","Daughter of Smoke & Bone (Daughter of Smoke and Bone)","Laini Taylor","27","Teen & Young Adult"
"431186367","0431186367.jpg","http://ecx.images-amazon.com/images/I/51VH4DA4TRL.jpg","My Divali (Little Nippers: Festivals)","Monica Hughes","4","Children's Books"
"143120328","0143120328.jpg","http://ecx.images-amazon.com/images/I/51r7Ghe9maL.jpg","Malcolm X: A Life of Reinvention","Manning Marable","1","Biographies & Memoirs"
"1608821641","1608821641.jpg","http://ecx.images-amazon.com/images/I/51DABFF9dOL.jpg","DBT Made Simple: A Step-by-Step Guide to Dialectical Behavior Therapy (The New Harbinger Made Simple Series)","Sheri Van Dijk MSW","16","Medical Books"
"1845502477","1845502477.jpg","http://ecx.images-amazon.com/images/I/41kxYRayLnL.jpg","Through Western Eyes: Eastern Orthodoxy:  A Reformed Perspective","Robert Letham","9","Christian Books & Bibles"
"801449251","0801449251.jpg","http://ecx.images-amazon.com/images/I/417DgoqJ3xL.jpg","Paradigms for a Metaphorology (Signale: Modern German Letters, Cultures, and Thought)","Hans Blumenberg","19","Politics & Social Sciences"
"1412974674","1412974674.jpg","http://ecx.images-amazon.com/images/I/517FptIKI7L.jpg","Freedom of Expression in the Marketplace of Ideas","Douglas Fraleigh","14","Law"
"1631360159","1631360159.jpg","http://ecx.images-amazon.com/images/I/611s2OSSkqL.jpg","Fractal Cosmos 2016 Wall Calendar","Alice Kelley","3","Calendars"
"1602231001","1602231001.jpg","http://ecx.images-amazon.com/images/I/51ASfYyYZfL.jpg","A Woman in the Polar Night","Christiane Ritter","29","Travel"
"144552502X","144552502X.jpg","http://ecx.images-amazon.com/images/I/51RemlbBEUL.jpg","COURSING AND FALCONRY (Badminton Library of Sports and Pastimes)","Harding Cox","26","Sports & Outdoors"
"134426290","0134426290.jpg","http://ecx.images-amazon.com/images/I/517P4epDzeL.jpg","Analysis Without Paralysis: 12 Tools to Make Better Strategic Decisions (Paperback) (2nd Edition)","Babette E. Bensoussan","2","Business & Money"
"1886039011","1886039011.jpg","http://ecx.images-amazon.com/images/I/41DKQfek-GL.jpg","Living with PCOS: Polycystic Ovary Syndrome","Angela Boss","11","Health, Fitness & Dieting"
"1250070899","1250070899.jpg","http://ecx.images-amazon.com/images/I/51hTquYNyhL.jpg","A Death in the Family: A Detective Kubu Mystery","Michael Stanley","15","Literature & Fiction"
"185168963X","185168963X.jpg","http://ecx.images-amazon.com/images/I/41kpajJUCTL.jpg","Without Buddha I Could Not Be a Christian","Paul F. Knitter","21","Religion & Spirituality"
"094846206X","094846206X.jpg","http://ecx.images-amazon.com/images/I/51D3ZAEK8YL.jpg","Looking at the Overlooked: Four Essays on Still Life Painting (Reaktion Books - Essays in Art and Culture)","Norman Bryson","0","Arts & Photography"
"672321963","0672321963.jpg","http://ecx.images-amazon.com/images/I/51HH8QYGWCL.jpg","CUPS: Common UNIX Printing System","Michael Sweet.","6","Computers & Technology"
"9948441095","9948441095.jpg","http://ecx.images-amazon.com/images/I/41EpzsoDBfL.jpg","Saudi Arabia Map (Explorer)","Explorer Publishing","29","Travel"
"379112361","0379112361.jpg","http://ecx.images-amazon.com/images/I/21RDjgeghrL.jpg","The Law of Buying and Selling (Oceana's Legal Almanac Series  Law for the Layperson)","Margaret C Jasper","10","Engineering & Transportation"
"688112846","0688112846.jpg","http://ecx.images-amazon.com/images/I/618CcJtrAZL.jpg","Emeril's New New Orleans Cooking","Emeril Lagasse","7","Cookbooks, Food & Wine"
"521320674","0521320674.jpg","http://ecx.images-amazon.com/images/I/41PUCw4QsML.jpg","Organic Photochemistry (Cambridge Texts in Chemistry and Biochemistry)","James Morriss Coxon","23","Science & Math"
"689839294","0689839294.jpg","http://ecx.images-amazon.com/images/I/61ja-ZVvS7L.jpg","Pickles To Pittsburgh","Judi Barrett","4","Children's Books"
"B000MCEUMU","B000MCEUMU.jpg","http://ecx.images-amazon.com/images/I/512OMUlZ1hL.jpg","National Geographic: February 1962 (Atlas Map Supplement: The Balkans) (Vol. 121)","meremart","8","Crafts, Hobbies & Home"
"323225616","0323225616.jpg","http://ecx.images-amazon.com/images/I/51gUAL37rZL.jpg","Mosby's Review for the NBDE Part I, 2e","Mosby","16","Medical Books"
"945802544","0945802544.jpg","http://ecx.images-amazon.com/images/I/51JesGJQ3%2BL.jpg","Dynasty and Divinity: Ife Art in Ancient Nigeria","Henry John Drewal","12","History"
"1250046114","1250046114.jpg","http://ecx.images-amazon.com/images/I/51BF1Qj3OtL.jpg","Kalona's Fall: A House of Night Novella (House of Night Novellas)","P. C. Cast","27","Teen & Young Adult"
"1577316630","1577316630.jpg","http://ecx.images-amazon.com/images/I/51sojSyGF-L.jpg","The Three ""Only"" Things: Tapping the Power of Dreams, Coincidence, and Imagination","Robert Moss","25","Self-Help"
"1517210909","1517210909.jpg","http://ecx.images-amazon.com/images/I/410TELYFOiL.jpg","Coveted: A Vampire Paranormal Romance (Daughter of Darkness: Victoria's Journey) (Volume 3)","W.J. May","24","Science Fiction & Fantasy"
"615680046","0615680046.jpg","http://ecx.images-amazon.com/images/I/415Rq11E3OL.jpg","Seduced in the Dark: The Dark Duet (Volume 2)","CJ Roberts","22","Romance"
"300099207","0300099207.jpg","http://ecx.images-amazon.com/images/I/4167XwaYmfL.jpg","The Literature of Ancient Egypt: An Anthology of Stories, Instructions, Stelae, Autobiographies, and Poetry; Third Edition","","15","Literature & Fiction"
"671632027","0671632027.jpg","http://ecx.images-amazon.com/images/I/51Nj%2BFZxQvL.jpg","Healing States: A Journey Into the World of Spiritual Healing and Shamanism","Alberto Villoldo","21","Religion & Spirituality"
"890897603","0890897603.jpg","http://ecx.images-amazon.com/images/I/515EZGMZTZL.jpg","Getting To Maybe: How to Excel on Law School Exams","Richard Michael Fischl","28","Test Preparation"
"300209843","0300209843.jpg","http://ecx.images-amazon.com/images/I/61cwVvo7PEL.jpg","The People's Galleries: Art Museums and Exhibitions in Britain, 1800�E��E1914","Giles Waterfield","2","Business & Money"
"679415661","0679415661.jpg","http://ecx.images-amazon.com/images/I/4167kdAy3dL.jpg","The Catcher Was a Spy: The Mysterious Life of Moe Berg","Nicholas Dawidoff","26","Sports & Outdoors"
"1119022770","1119022770.jpg","http://ecx.images-amazon.com/images/I/512rAoQK-7L.jpg","Paleo All-In-One For Dummies","Kellyann Petrucci","11","Health, Fitness & Dieting"
"132336995","0132336995.jpg","http://ecx.images-amazon.com/images/I/51DW6YJ517L.jpg","Understanding Movies, 11th Edition","Louis Giannetti","13","Humor & Entertainment"
"62221337","0062221337.jpg","http://ecx.images-amazon.com/images/I/51CblEgvlDL.jpg","I Love It When You Smile","Sam McBratney","4","Children's Books"
"1416208909","1416208909.jpg","http://ecx.images-amazon.com/images/I/515uelZttFL.jpg","65 Things To Do When You Retire: Travel - 65 Intrepid Travel Writers and Experts Reveal Fun Places and New Horizons to Explore in Your Retirement","Mark Evan Chimsky","29","Travel"
"807028304","0807028304.jpg","http://ecx.images-amazon.com/images/I/51KYYiO3QSL.jpg","Weaving a Family: Untangling Race and Adoption","Barbara Katz Rothman","14","Law"
"385366515","0385366515.jpg","http://ecx.images-amazon.com/images/I/51e%2B0kvWt-L.jpg","Gray Mountain: A Novel","John Grisham","17","Mystery, Thriller & Suspense"
"899224954","0899224954.jpg","http://ecx.images-amazon.com/images/I/51N4bP1PIUL.jpg","Diccionario Expositivo De Palabras Del Nuevo Y Antiguo Testamento De Vines","W. E. Vine","20","Reference"
"1581104987","1581104987.jpg","http://ecx.images-amazon.com/images/I/51mPp4oUzVL.jpg","Textbook of Neonatal Resuscitation (NRP)","American Academy of Pediatrics","16","Medical Books"
"786499710","0786499710.jpg","http://ecx.images-amazon.com/images/I/51BZPPQqidL.jpg","The Wesleys in Cornwall, 1743-1789: A Record of Their Activities Town by Town","Samuel J. Rogal","9","Christian Books & Bibles"
"62328476","0062328476.jpg","http://ecx.images-amazon.com/images/I/51dLMGy5fAL.jpg","Dark Matter and the Dinosaurs: The Astounding Interconnectedness of the Universe","Lisa Randall","23","Science & Math"
"007184418X","007184418X.jpg","http://ecx.images-amazon.com/images/I/51sVqEc3iXL.jpg","Oracle Solaris 11.2 System Administration Handbook (Oracle Press)","Harry Foxwell","6","Computers & Technology"
"684848287","0684848287.jpg","http://ecx.images-amazon.com/images/I/51bwqmqxUwL.jpg","Kaffir Boy: An Autobiography--The True Story of a Black Youth's Coming of Age in Apartheid South Africa","Mark Mathabane","1","Biographies & Memoirs"
"802869076","0802869076.jpg","http://ecx.images-amazon.com/images/I/51lY196tpaL.jpg","Chasing the Divine in the Holy Land","Ruth Everhart","29","Travel"
"1118868005","1118868005.jpg","http://ecx.images-amazon.com/images/I/41nczEg%2BpZL.jpg","The Energy World is Flat: Opportunities from the End of Peak Oil","Daniel Lacalle","2","Business & Money"
